Country,Date,ave_sm,weighted_ave_sm,na_percent,weighted_na_percent,weighted_available_percent
Senegal,2002-09-01,0.2557599112464798,0.24833729803996443,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-09-11,0.2533817518569983,0.24281673547964408,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-09-21,0.2105496872070593,0.19554378379429244,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-10-01,0.20223103868531678,0.1911449321174547,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-10-11,0.22202605174317522,0.21234618307848901,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-10-21,0.18051825816851902,0.17279389084489677,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-11-01,0.15003005923407747,0.14295061325234304,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-11-11,0.13040018117415086,0.1273677233479911,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-11-21,0.10584233682498274,0.10073064827058974,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-12-01,0.09149054081043176,0.08591902422161171,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-12-11,0.09020244577086685,0.08389984471849907,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2002-12-21,0.07938907231035634,0.07419882389088846,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-01-01,0.07727455685027945,0.07185515608465648,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-01-11,0.07831975798189861,0.07209747682640516,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-01-21,0.07194348594193714,0.06697586957662012,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-02-01,0.07026566989434006,0.06545983246687936,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-02-11,0.06985783425725295,0.06503057571091851,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-02-21,0.06795379135286636,0.06310987753605754,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-03-01,0.06581743617017047,0.0610298565035776,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-03-11,0.06541254956855072,0.06083741702253075,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-03-21,0.0651725790417612,0.060393713311621786,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-04-01,0.06679501972925662,0.062072537446617795,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-04-11,0.06572823475817875,0.060731850713808724,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-04-21,0.06712583791310933,0.06227877439658122,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-05-01,0.07262967306845379,0.0662812335924591,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-05-11,0.07457469930890114,0.06968449801634682,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-05-21,0.08082466432202572,0.07544256033421522,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-06-01,0.11507852859980393,0.10456749208862802,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-06-11,0.12951159549819852,0.11783142305279289,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-06-21,0.16356393565010843,0.15263249082639493,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-07-01,0.19013642496713798,0.17324249807375136,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-07-11,0.2192281491558794,0.20995281230648016,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-07-21,0.22529068070011282,0.21514541604909326,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-08-01,0.22050589711325744,0.2083438895367679,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-08-11,0.26238746588609846,0.24759362001469842,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-08-21,0.26030391387825313,0.24742349696871946,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-09-01,0.2740442658168479,0.25980718950603554,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-09-11,0.27030590724878706,0.2560479468271627,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-09-21,0.26278593666131933,0.24320370592317006,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-10-01,0.24953649545644846,0.23152674875105253,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-10-11,0.2199983319698215,0.20194558625535983,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-10-21,0.2606124609452096,0.24783545310232394,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-11-01,0.1877871507907549,0.1718495168027435,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-11-11,0.17383249001240356,0.16399479932338906,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-11-21,0.1591291878082489,0.15308607786194808,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-12-01,0.1319694613852653,0.12586676656422602,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-12-11,0.10827823712454744,0.10149062150625479,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2003-12-21,0.09371861601437248,0.08753800828916598,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-01-01,0.09180577768702711,0.08484527200952584,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-01-11,0.08540729266782074,0.07949572458276981,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-01-21,0.07517344869555598,0.06908185316228671,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-02-01,0.06977386675315302,0.06428351116605967,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-02-11,0.06775182448361278,0.06193671089950639,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-02-21,0.0671783901734099,0.061839030948072055,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-03-01,0.06431905725687452,0.059233483395515193,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-03-11,0.06356388483528436,0.05888128482975678,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-03-21,0.06281625832165898,0.05776260896017486,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-04-01,0.06243169103806097,0.057095598043076845,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-04-11,0.06307522787840229,0.05761825730491329,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-04-21,0.06490624567240982,0.05930668789988703,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-05-01,0.07125061569323812,0.06377129508760183,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-05-11,0.0698837870996348,0.06391716401039205,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-05-21,0.09005373232583336,0.07874519420688487,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-06-01,0.12607303041550055,0.11598717557997375,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-06-11,0.14444119230116487,0.13144675166206812,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-06-21,0.14727262956998555,0.13608668777850444,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-07-01,0.18013899703373595,0.16572996857911282,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-07-11,0.2075293090802093,0.19442508233842412,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-07-21,0.24063092282454035,0.22887151248235998,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-08-01,0.26057661172451996,0.24855184994325444,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-08-11,0.23540439420765188,0.2222926882897296,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-08-21,0.26804090086123084,0.2572576090604508,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-09-01,0.2559048250010627,0.2412594223165212,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-09-11,0.2605155308320486,0.24739581283874337,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-09-21,0.24687250947567543,0.2296655491234328,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-10-01,0.20303622314528136,0.1855810053758311,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-10-11,0.18240929793552835,0.1668342769958067,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-10-21,0.18334454783520024,0.17203025773159097,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-11-01,0.14258157770860816,0.13241277434192292,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-11-11,0.11296397301095704,0.1059916936911591,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-11-21,0.09874035019462253,0.09219825707504584,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-12-01,0.09789061344354168,0.09172331993093455,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-12-11,0.0935220782194596,0.08653167425274183,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2004-12-21,0.07691795152819626,0.07052303898455152,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-01-01,0.07353700366544333,0.067932721159652,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-01-11,0.0725986500713779,0.06724461362373498,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-01-21,0.07078738777826753,0.06535404449051467,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-02-01,0.06828928707184058,0.06288653863215984,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-02-11,0.06861212070511193,0.06419866635149742,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-02-21,0.06726656868689469,0.06162702552713866,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-03-01,0.06764327270895837,0.06133684944567328,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-03-11,0.06260887001702015,0.057346586827285474,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-03-21,0.06268044228332666,0.05774714436346122,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-04-01,0.06323662860603795,0.058172137815922745,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-04-11,0.06318164922554063,0.05736677837586506,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-04-21,0.06404621720848416,0.05901098350210164,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-05-01,0.06591728109874603,0.059393446934839965,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-05-11,0.08379661936810133,0.07435224586341335,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-05-21,0.10057878660504009,0.08772433538839858,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-06-01,0.10846774740016991,0.08932690002280859,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-06-11,0.13040927225492543,0.11723754563208402,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-06-21,0.16155989317211752,0.15022552952371837,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-07-01,0.20399833761466346,0.19352946860037515,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-07-11,0.250149501375745,0.24016369167486917,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-07-21,0.24347476843924445,0.22961979970380356,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-08-01,0.22278270369512404,0.2018616926314446,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-08-11,0.27736547606224543,0.2631134899942162,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-08-21,0.26459024708157564,0.25125363438555454,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-09-01,0.27636874572000786,0.26221512503261757,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-09-11,0.2658261612056247,0.2493269785788304,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-09-21,0.24978802099108008,0.2275907728129012,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-10-01,0.2475722723435169,0.22777146064857878,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-10-11,0.22052727294875218,0.20458154157555183,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-10-21,0.22372178503269316,0.21148500866486528,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-11-01,0.18843323156457034,0.17699298541951233,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-11-11,0.15546907350157416,0.145913247269667,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-11-21,0.12189075305591383,0.11373147010441362,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-12-01,0.10087537454299915,0.09455752638155766,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-12-11,0.09678247163258166,0.09062976800848248,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2005-12-21,0.08056851418169628,0.0739411556143507,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-01-01,0.078241677064434,0.07160501997934376,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-01-11,0.07460369379074455,0.0684354460986476,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-01-21,0.07358853760115677,0.06765400538820529,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-02-01,0.06805112452359273,0.06278160095356888,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-02-11,0.06857018465636068,0.0629415281981487,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-02-21,0.06333290273974031,0.0579379804311764,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-03-01,0.06556337556070031,0.060731997338303916,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-03-11,0.06384114759792979,0.058555487125590784,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-03-21,0.06525950931890159,0.060148479849060243,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-04-01,0.06645386698132089,0.06128756803745109,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-04-11,0.06839372937865942,0.06283261458405763,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-04-21,0.07533190043429086,0.07050359251263356,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-05-01,0.07529966457547599,0.07028697274063903,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-05-11,0.0796697786840454,0.07505758183458469,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-05-21,0.0959701985020186,0.08204370434630444,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-06-01,0.11740986046920941,0.1073253196078728,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-06-11,0.1486534033082082,0.1346975987512352,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-06-21,0.1641233960838493,0.15574934934139498,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-07-01,0.17118575782968296,0.16067392183309928,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-07-11,0.19532840510897612,0.18361540228506448,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-07-21,0.22597985739258974,0.21387839496333558,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-08-01,0.23901337321724506,0.22679537224786392,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-08-11,0.25569552595080486,0.24419063654128467,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-08-21,0.2600827377347691,0.2504780825913299,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-09-01,0.2595645845665263,0.24713558328359517,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-09-11,0.2605557253841855,0.2466619846014556,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-09-21,0.24430398272590073,0.22896730807974364,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-10-01,0.2156732326302842,0.20224078566025278,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-10-11,0.2129504514292636,0.20329514305304766,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-10-21,0.1629816250325469,0.15171344695309882,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-11-01,0.1343064517978001,0.12623015009285637,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-11-11,0.11500155547281346,0.10818832053643562,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-11-21,0.10393819749608856,0.09973294114777274,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-12-01,0.09391269776141078,0.08883795478169484,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-12-11,0.08368394352560438,0.0791471564284767,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2006-12-21,0.08315846513076094,0.07757310379327928,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-01-01,0.07558916859302602,0.07081300950091972,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-01-11,0.06902268532592801,0.06360604282333965,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-01-21,0.06717269506117912,0.062051371249973133,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-02-01,0.06497490558345541,0.060195646156334576,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-02-11,0.06301481029707622,0.05805348301919728,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-02-21,0.06323524096941666,0.05860417065432938,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-03-01,0.060812981779846786,0.05595744810113698,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-03-11,0.06038034774216985,0.05529044211007434,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-03-21,0.06076217746875625,0.05587124630232428,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-04-01,0.05938142009834717,0.05422123522288026,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-04-11,0.05909342648867103,0.05387897027567295,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-04-21,0.06078278542498828,0.05514279385498449,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-05-01,0.06374713926039148,0.05858101584574321,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-05-11,0.06783682277476435,0.06171933573429215,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-05-21,0.0693392962199818,0.06215428725085439,5.571571842215299,3.7706601822170636,96.22933981778294
Senegal,2007-06-01,0.07375100607446404,0.06522241251016296,5.571571842215299,3.7706601822170636,96.22933981778294
